,time,Pitch_increment,Cp,Lambda_i,Lambda,Tem,Tm,Ia,Ea,w,pitch,dpitch,pitch_ref,Vx,actions.pitch,obs.error_wg,obs.pitch,obs.Vx,obs.pitch_ref
138,27.800000000001546,-0.017453292519943295,0.21516520908355385,10.03785769283993,10.369518679935679,186.89602027271516,187.46275346897303,30.37063366494988,251.27094128460175,40.831568790316574,0.0,0.0,0.0,12.348480549458545,0.0,-0.8315687903165738,0.0,12.348480549458545,0.0
139,28.000000000001577,-0.017453292519943295,0.2152146661113259,10.037493123047435,10.369131120398999,186.8356976015657,187.40584403443447,30.360831221085647,251.1898466554264,40.81839089989769,0.0,0.0,0.0,12.344956619388716,0.0,-0.8183908998976932,0.0,12.344956619388716,0.0
140,28.20000000000161,-0.017453292519943295,0.21526391655848082,10.037130047135884,10.368745149815993,186.7759333854699,187.34975875772685,30.351119526258387,251.10950325632243,40.80533508448748,0.0,0.0,0.0,12.341467455897849,0.0,-0.8053350844874814,0.0,12.341467455897849,0.0
141,28.40000000000164,-0.017453292519943295,0.21531292900319174,10.036768697128457,10.36836101482912,186.71676533746503,187.29453303293005,30.341504708842777,251.0299617864122,40.792409582701566,0.0,0.0,0.0,12.33801526281639,0.0,-0.7924095827015663,0.0,12.33801526281639,0.0
142,28.60000000000167,-0.017453292519943295,0.21536167213175478,10.036409304322833,10.367978961307442,186.65823079412996,187.24020171170724,30.331992836038957,250.95127243843,40.77962255086743,0.0,0.0,0.0,12.334602220623477,0.0,-0.7796225508674297,0.0,12.334602220623477,0.0
143,28.800000000001702,-0.017453292519943295,0.21541011475922361,10.036052099137835,10.367599234183633,186.60036669209222,187.18679908137034,30.322589910054898,250.87348486714072,40.76698205789243,0.0,0.0,0.0,12.331230485069717,0.0,-0.7669820578924273,0.0,12.331230485069717,0.0
144,29.000000000001734,-0.017453292519943295,0.21545822585006966,10.035697310959698,10.367222077290602,186.54320954478948,187.134358843301,30.313301864330157,250.79664815809718,40.754496080186875,0.0,0.0,0.0,12.327902185815551,0.0,-0.7544960801868754,0.0,12.327902185815551,0.0
145,29.200000000001765,-0.017453292519943295,0.215505974538849,10.035345167988092,10.366847733197858,186.486795419494,187.08291409173628,30.304134559802336,250.72081079675712,40.74217249664553,0.0,0.0,0.0,12.324619425086125,0.0,-0.7421724966455301,0.0,12.324619425086125,0.0
146,29.400000000001796,-0.017453292519943295,0.21555333015087277,10.03499589708197,10.366476443047686,186.4311599146219,187.03249729294498,30.29509378121984,250.64602063797676,40.73001908369031,0.0,0.0,0.0,12.321384276343476,0.0,-0.7300190836903084,0.0,12.321384276343476,0.0
147,29.600000000001828,-0.017453292519943295,0.21560026222284484,10.034649723605453,10.366108446391372,186.37633813733436,186.98314026478684,30.286185233502067,250.57232487590306,40.71804351037776,0.0,0.0,0.0,12.318198782976891,0.0,-0.7180435103777612,0.0,12.318198782976891,0.0
